TMDB_ID,SERIES,STATUS,RELEASE_DATE,RUNTIME,OVERVIEW,Vote_Average,Vote_Count,Genres,Keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,Cast,Crew,Videos
19633,3%,Ended,1975-10-07,0,"Akumaizer 3 is a Japanese science fiction tokusatsu television series, created by Shotaro Ishinomori and produced by Toei Company. The series premiered on Tuesday October 7, 1975 at 7:30, and ran for 38 episodes in that timeslot on NET, now known as TV Asahi. The series remains obscure outside of Japan, but was popular and renowned in its home country. The series was followed by a sequel called Chojin Bibyun which used rejected designs from the Kamen Rider series as its hero designs.",10.0,2,Drama,tokusatsu,アクマイザー3,/y0hReZs68mJI24DZiMJtm84mx9x.jpg,,3.351,ja,TV,38,1,,"Makio Inoue, Koji Yada, Joji Yanami",,
89844,30 Coins,Canceled,2020-11-29,0,"Father Vergara—an exorcist, boxer and ex-convict—lives in a remote village in Spain. Hoping to be lost and forgotten, Vergaras demons catch up to him.",7.268,608,"Crime, Mystery, Drama","vatican (holy see), exorcism, religion and supernatural, supernatural, paranormal, paranormal phenomena, religious horror, rural, supernatural horror, religious drama",30 monedas,/gb1JG7jzjWKQPdhc2TSokoiFK2S.jpg,/j5B7G6NsWfgLawCAUsQU8Qrl6Tm.jpg,8.2414,es,TV,16,2,https://www.hbomax.com/es/es/series/urn:hbo:series:GX4h8rwVrhsPCwwEAAAIl,"Eduard Fernández, Megan Montaner, Miguel Ángel Silvestre",,Official Trailer
4608,30 Rock,Ended,2006-10-11,22,"Liz Lemon, the head writer for a late-night TV variety show in New York, tries to juggle all the egos around her while chasing her own dream.",7.4,709,Comedy,"new york city, writing, parody, female protagonist, writer, sketch comedy, employer employee relationship, sitcom, lighthearted, joyful",30 Rock,/eYYQWACx7ttUzRwTNYuo6zveqpE.jpg,/cK5AbLFBY2JDoqEdVXk0697e2SV.jpg,22.3241,en,TV,138,7,,"Tina Fey, Alec Baldwin, Tracy Morgan",,30 Rock - Pilot (Episode Highlight)
127735,4 Reasons Why I Hate Christmas,Ended,2019-12-07,20,A web-drama about 4 young adults who hate Christmas who meet by chance and spend the month of December together. They unexpectedly become a part of each others lives as Christmas nears.,7.0,4,"Drama, Comedy","romance, school, miniseries, university, co-workers relationship, break-up, young adult, christmas, web series, student, part-time worker, youth",크리스마스가 싫은 네 가지 이유,/7OETOuadtvV2LyeBgHsSFtDb0zU.jpg,/qSWVTpoenJ9Rm9PHgahUZy8mkQm.jpg,0.6161,ko,TV,6,1,,"Moon Sang-min, Park Si-an, Jeong Hwi-young",,
127581,4400,Canceled,2021-10-25,45,"4400 overlooked, undervalued, or otherwise marginalized people who vanished without a trace over the last hundred years are all returned in an instant, having not aged a day and with no memory of what happened to them. As the government races to analyze the potential threat and contain the story, the 4400 themselves must grapple with the fact that they've been returned with a few ""upgrades"", and the increasing likelihood that they were all brought back now for a specific reason.",6.643,231,"Sci-Fi & Fantasy, Drama","time travel, superhuman, missing person, reboot",4400,/nTYDhLtHffPAJKWn2w8sfnYhLwt.jpg,/7wfFmI8VZTgglYEUioAcwikxUAa.jpg,3.0998,en,TV,13,1,https://www.cwtv.com/shows/4400,"Brittany Adebumola, Joseph David-Jones, Ireon Roach",,
115970,50M²,Ended,2021-01-27,49,"Seeking to uncover the truth about his past, a henchman betrays someone close to him and assumes a new identity in a small Istanbul neighborhood.",7.4,125,"Crime, Mystery",hitman,50M²,/hQfJUnWtl2GfqkJufSKuYqOl70o.jpg,/kY1s5oWOxXOInWlY02TXrM7s2rT.jpg,1.2034,tr,TV,8,1,https://www.netflix.com/title/81103322,"Engin Öztürk, Aybüke Pusat, Cengiz Bozkurt",,50M2 Official Trailer (2021) Action TV Series l HD
98657,61st Street,Returning Series,2022-04-10,0,"Moses Johnson is a promising high-school athlete with a bright future whos accused of murdering a police officer during a drug bust gone wrong. Swept up into the infamously corrupt Chicago criminal justice system, Moses case is taken up by ageing public defender Franklin Roberts, who sees this as his chance to finally challenge the institutional racism at the heart of the judicial system.",6.6,19,"Drama, Crime","chicago, illinois",61st Street,/bTEfmPiaDpsDu5oZKNSrhnF2ci5.jpg,/7ebnWh0t5WKK1owCcr0UZIROHjd.jpg,4.2103,en,TV,16,2,https://www.cwtv.com/shows/61st-street,Courtney B. Vance,,Official UK Trailer
85940,7SEEDS,Ended,2019-06-28,24,"Shy Natsu awakens as part of a group chosen to ensure the survival of humanity. Together, they have to survive on a changed Earth.",7.8,215,"Animation, Sci-Fi & Fantasy, Drama","japan, based on manga, anime, unfinished, psychological",7SEEDS,/eeGRd3ENc9vetozwDDMhl9S7l3G.jpg,/moI1fOrXKak8RIXaLHRozkoIh4Y.jpg,5.2122,ja,TV,24,1,http://7seeds.jp/,"Nao Toyama, Jun Fukuyama, Katsuyuki Konishi",,Official Trailer
100565,86 EIGHTY-SIX,Ended,2021-04-11,24,"Called “Juggernaut,” these are the unmanned combat drones developed by the Republic of San Magnolia in answer to the attacks by the autonomous unmanned drones of the neighboring Empire of Giad, the “Legion”. But theyre only unmanned in name. In reality, they are piloted by the Eighty-sixers—those considered to be less than human and treated as mere tools. Determined to achieve his own mysterious ends, Shin, the captain of Spearhead Squadron, which is comprised of Eighty-sixers, continues to fig...",8.061,171,"Animation, Action & Adventure, Sci-Fi & Fantasy, War & Politics","based on novel or book, fight, army, racist, tragedy, terrorism, robot, combat, military, discrimination, anime, war, based on light novel",８６―エイティシックス―,/pp2gzafNPiug63UskS2niHK9Y04.jpg,/zV4F2N0OEpakHi5pkHHh5yaSpO6.jpg,8.9743,ja,TV,23,1,https://anime-86.com,"Ikumi Hasegawa, Shoya Chiba, Natsumi Fujiwara",,86 EIGHTY-SIX - Opening 2 | Kyokaisen
206082,9 Border,Ended,2017-10-10,0,The dogs of U.S. Customs and Border Patrol work the border day and night to stop the flow of illegal contraband.,0.0,0,Documentary,,K-9 Border Wars,/wvX6kYVcEvyuvjza1ob7Vq2Dzdk.jpg,/nq5KkFXJpWY1K4FhVg0AzDoCvVg.jpg,0.0379,en,TV,2,1,,,,
131139,9-1-2001,Ended,2021-08-22,112,"An unprecedented, sweeping portrait of New Yorkers as they rebuild and rebound, from a devastating terrorist attack through the ongoing global pandemic, weaving together visual imagery and first-hand accounts from a variety of New Yorkers.",5.0,3,Documentary,post 9/11,NYC Epicenters 9/11➔2021½,/qRQcNVk07ceysyUCoMlf27ytCUl.jpg,/5xS3bsbx3EVdW5b5hwSx4ni7gIH.jpg,1.3421,en,TV,4,1,https://www.hbo.com/nyc-epicenters-911-2021,,,Official Trailer
89393,9-1-1 Lone Star,Ended,2020-01-19,0,"Nearly 20 years ago, Owen Strand was the lone survivor of his Manhattan firehouse on 9/11. In the wake of the attack, Owen had the unenviable task of rebuilding his station. After a similar tragedy happens to a firehouse in Austin, Owen, along with his troubled firefighter son, T.K., takes his progressive philosophies of life and firefighting down to Texas, where he helps them start anew. On the surface, Owen is all about big-city style and swagger, but underneath he struggles with a secret he h...",8.051,1136,"Drama, Action & Adventure, Crime","spin off, austin, texas, firefighter, rescue from fire",9-1-1: Lone Star,/BOTITv548LYGB4xRD3rHfbwkqm.jpg,/k1bsEXwwxSSRNH6mp5y7ys5oKCf.jpg,38.5995,en,TV,72,5,https://www.fox.com/9-1-1-lone-star/,"Rob Lowe, Gina Torres, Ronen Rubinstein",,"9-1-1: Lone Star (FOX) Trailer #2 HD - Rob Lowe, Liv Tyler 9-1-1 Spinoff"
246770,A Cruel Love The Ruth Ellis Story,Returning Series,2025-02-17,45,"A 1950s true crime drama about Ruth Ellis, the last woman in Britain to be hanged. This startling story reveals hidden truths about Ruth's murder of her lover, the legal case surrounding it and those who were also complicit.",10.0,2,"Drama, Crime","death penalty, murder, britain, true crime, 1950s, murdered husband, hanged woman",A Cruel Love: The Ruth Ellis Story,/i2qEUE5dj3brA99H0kkLkH6RfnM.jpg,/k8UDlV7UBb9Irrpr5wibh7UXxRT.jpg,3.1204,en,TV,4,1,,"Lucy Boynton, Toby Jones, Laurie Davidson",,Exclusive Trailer
270443,A Decent Man,Returning Series,2025-03-21,41,"Paweł is a decent man - a devoted husband, father, and skilled heart surgeon. One hasty decision alters the course of his perfect life forever.",8.5,2,"Drama, Mystery",,Porządny człowiek,/kTwDoqExFn8SFz04LGqWOzlQeQt.jpg,/4yUqOxRK8cPABHB6BAxuAyfNWwi.jpg,3.2005,pl,TV,6,1,https://www.max.com/pl/pl/shows/porzadny-czlowiek/cb3022ef-ab2d-4fb6-bdb9-bdaf6fb672bb,"Krzysztof Czeczot, Agnieszka Żulewska, Konrad Kąkol",,
77236,A Discovery of Witches,Ended,2018-09-14,43,Closet witch Diana Bishop and centuries-old vampire Matthew Clairmont are drawn into a deadly mystery and forbidden romance when a magical book shows up in an Oxford library.,7.815,718,"Sci-Fi & Fantasy, Drama","witch, based on novel or book, magic, vampire, romance, demon, witchcraft, interspecies romance",A Discovery of Witches,/l7MUpFAE8UEWYnO2Uv7SFtdZ2OJ.jpg,/mZOw5cBXPDfSv1T8IFWsWi8Wktp.jpg,46.8206,en,TV,25,3,https://www.sky.com/watch/title/programme/discovery-of-witches/discovery-of-witches,"Teresa Palmer, Matthew Goode, Edward Bluemel",,A Discovery Of Witches | Series 2 | First  Look Trailer
197434,A Friend of the Family,Ended,2022-10-06,50,"The Brobergs are completely unprepared for the sophisticated tactics a neighbor of theirs uses to exploit their vulnerabilities, separate them and turn their daughter against them.",6.739,44,"Crime, Drama","based on true story, miniseries",A Friend of the Family,/bmJkzDE6s0QYBGtpA4i2JLBco0j.jpg,/duuj2ZtLzXbudVbnRRHNI9iuOLl.jpg,4.2218,en,TV,9,1,https://www.peacocktv.com/watch/asset/tv/a-friend-of-the-family/6230943089616214112,"Jake Lacy, Colin Hanks, Anna Paquin",,Official Trailer
208942,A Gentleman in Moscow,Ended,2024-03-29,0,"Count Alexander Rostov finds himself going from riches to rags following the Russian revolution. A Soviet tribunal banishes him to the attic room of an opulent hotel, where, oblivious to the world outside, he discovers the true value of friendship, family and love.",7.049,81,Drama,"based on novel or book, thoughtful, riches to rags, history, thriller, authoritarian",A Gentleman in Moscow,/aBU2mlyZT5BzvCkXXUewH7wfhkK.jpg,/lFzmyLYydG4Cp7NTVn8jTNyEVKR.jpg,4.8434,en,TV,8,1,https://www.paramountplus.com/shows/a-gentleman-in-moscow/,"Ewan McGregor, Mary Elizabeth Winstead, Johnny Harris",,Official Trailer
218342,A Good Girls Guide to Murder,Returning Series,2024-07-10,0,"Five years after the death of schoolgirl Andie Bell, Pippa Fitz-Amobi sets out to uncover what really happened to her. Sal Singh, Andie's boyfriend, admitted to the murder before taking his own life, but Pip doesn't believe he's responsible and teams up with Sal's brother Ravi to uncover the truth. If Sal Singh isn't a murderer and the real killer is still out there, how far will they go to keep Pip from finding out the truth?",7.401,202,"Crime, Mystery","based on novel or book, murder mystery, based on young adult novel, tense, approving",A Good Girl's Guide to Murder,/mzkstyDSsTRswCMRvoBD5ULPnIt.jpg,/8zLyVhEsH6SM9diX7CUUWcaRlk0.jpg,16.4447,en,TV,6,1,https://www.bbc.co.uk/programmes/m0020bv6,"Emma Myers, Zain Iqbal, Asha Banks",,Official Netflix Trailer
202783,A Killer Paradox,Ended,2024-02-09,0,"When one accidental killing leads to another, an ordinary young man finds himself stuck in an endless cat-and-mouse chase with a shrewd detective.",7.366,134,"Crime, Comedy, Mystery, Drama","detective, hacker, ex-cop, serial killer, young adult, antihero, based on webcomic or webtoon, dark fiction",살인자ㅇ난감,/a7MUgkRf3fyPk6AIxTnfnDqFTWy.jpg,/cqM2urHIAfS75n0dhnt5hDYCMOM.jpg,6.6117,ko,TV,8,1,https://www.netflix.com/title/81607354,"Choi Woo-shik, Son Suk-ku, Lee Hee-jun",Lee Chang-hee,[Exclusive Preview] Learning you murdered a serial killer [ENG SUB]
32348,A League of Their Own,Returning Series,2010-03-11,44,"Two teams comprised of comedians, celebrities and sports stars compete against each other in a test of their sporting knowledge, taking place over three rounds.",6.9,12,Comedy,"game show, sports, quiz, panel show",A League of Their Own,/9USFzkxTCLX12HRAitjrnxqw209.jpg,/mwzrFLpEDdeUn9oVy0sWho5t8LU.jpg,32.9686,en,TV,200,19,https://www.sky.com/watch/channel/sky-one/a-league-of-their-own,"Jamie Redknapp, Romesh Ranganathan, Micah Richards",,A League Of Their Own does YMCA
225120,A Man in Full,Ended,2024-05-02,0,"Facing relentless foes and sudden bankruptcy, an Atlanta real estate tycoon must claw his way back to the top when his empire begins to crumble.",6.463,67,Drama,"based on novel or book, miniseries, bankruptcy, real estate, business tycoon",A Man in Full,/o6iM2JDs15CwEGEcNMUU8HtLivE.jpg,/kyXWvG24MurOMed9ij2KrcgWOkG.jpg,3.3179,en,TV,6,1,https://www.netflix.com/title/81506171,"Jeff Daniels, Diane Lane, Tom Pelphrey",,Official Trailer
245312,A Man on the Inside,Returning Series,2024-11-21,0,A retired professor gets a new lease on life when a private investigator hires him to go undercover inside a San Francisco retirement home.,7.589,107,"Comedy, Crime","spy, based on movie, sitcom",A Man on the Inside,/dNGxPl6nevJt1Krv909t8k1MXwR.jpg,/6EObfIe4akZGvCLXwXLJw3kPitQ.jpg,7.3896,en,TV,8,1,https://www.netflix.com/title/81677257,"Ted Danson, Mary Elizabeth Ellis, Lilah Richcreek Estrada",,Official Trailer
132171,A Model Family,Ended,2022-08-12,45,"After unwittingly stealing money from a cartel, a cash-strapped professor finds the only way to save his broken family is by working as a drug courier.",6.8,64,"Drama, Crime","married couple, investigation, organized crime, miniseries, bankruptcy, gun violence, suspense, secret, drug usage, 가족, 모범",모범가족,/eRtszL5XtARh2u5JMppmtEtxJmT.jpg,/fTT0jQhynTTVLAQfgEIwQAsuL8s.jpg,3.7261,ko,TV,10,1,https://www.netflix.com/title/81349413,"Jung Woo, Park Hee-soon, Yoon Jin-seo","Kim Jin-woo, Lee Jae-gon",A Model Family | Official Trailer | Netflix
134095,A Murder at the End of the World,Ended,2023-11-14,0,"Gen Z amateur sleuth and tech-savvy hacker Darby Hart and eight other guests are invited by a reclusive billionaire to participate in a retreat at a remote location. When one of the other guests is found dead, Darby must use her skills to prove it was murder before the killer takes another life.",7.05,211,"Mystery, Drama, Crime","hotel, murder, female detective, secret, tech-mogul",A Murder at the End of the World,/1mWCXJefbNU1E2XPJVM2vejMSZO.jpg,/nX3mNxSNgtVbzDFaqLW9sroqSkc.jpg,6.6363,en,TV,7,1,https://www.fxnetworks.com/shows/a-murder-at-the-end-of-the-world,"Emma Corrin, Brit Marling, Harris Dickinson",,First Look: Inside The Season
235571,A Nearly Normal Family,Ended,2023-11-24,0,The world of a seemingly perfect family shatters when a shocking murder proves that they're willing to make desperate moves to protect one another.,6.933,112,"Crime, Drama","based on novel or book, miniseries",En helt vanlig familj,/vHNisp4EE9i2ZX48JybCdJIbNnn.jpg,/qY5OVoLHeIaE2F0GrhY613aARyB.jpg,2.7636,sv,TV,6,1,https://www.netflix.com/title/81392163,"Alexandra Karlsson Tyrefors, Lo Kauppi, Björn Bengtsson",,Official Trailer [Subtitled]
229610,A Playthrough of a Certain Dudes VRMMO Life,Ended,2023-10-03,24,"Taichi Tanaka is just an ordinary 38-year-old who enjoys video games. He starts a new virtual reality multiplayer game called One More Free Life Online, naming his character Earth. Unlike his fellow players, he decides to master the most menial of skills in the game. He cooks the finest meals, overbrews complicated potions, and hunts monsters with handmade weapons. His fantasy life begins!",6.352,27,"Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy","based on manga, anime, virtual world, based on light novel, vrmmo",とあるおっさんのVRMMO活動記,/ukCu3TQCTUFTZMf4QNMpxwf3ufO.jpg,/sIycem5xR9OFoC3qVHRDuSpspIZ.jpg,2.1998,ja,TV,12,1,https://toaru-ossan.com,"Kaito Ishikawa, Daisuke Namikawa, Reina Ueda",,Official Trailer [Subtitled]
230050,A Returners Magic Should Be Special,Returning Series,2023-10-08,24,"Another dimension that continues to taint our world, the Shadow World. Humanity is faced with the worst calamity, known as the Shadow Labyrinth. In spite of their desperate attacks, Desir Herrman and his friends lose their battle to the Destruction Dragon, Boromir Napolitan, and the world comes to an end. When Desir is convinced of his end, he opens his eyes... to find himself 13 years in the past. Desir has gone back in time to the enrollment ceremony of Hebrion Academy, the top school for mage...",7.8,30,"Animation, Sci-Fi & Fantasy, Action & Adventure","magic, time travel, fantasy world, anime, based on webcomic or webtoon, magic school, based on manhwa",帰還者の魔法は特別です,/svwCvfLCUqc5tn85lijkKqTXQLF.jpg,/2KKDIwALX3HJWCjeDnvLa3Ag6ki.jpg,3.6333,ja,TV,13,2,https://returners-magic.com,"Takuma Terashima, Sayumi Suzushiro, Natsumi Fujiwara",,ED Trailer [Subtitled]
65294,A Series of Unfortunate Events,Ended,2017-01-13,52,"The orphaned Baudelaire children face trials, tribulations and the evil Count Olaf, all in their quest to uncover the secret of their parents' death.",7.396,921,"Action & Adventure, Family, Comedy, Mystery","based on novel or book, orphan, reboot, children's adventure, orphan siblings, unfortunate, based on young adult novel, anachronistic, antagonistic, mean spirited",A Series of Unfortunate Events,/qg7WXAatXyQq6zO3SnWnRJEayeZ.jpg,/mMGnFsjWnxrpahPW4H5dzLEYuFm.jpg,17.1332,en,TV,25,3,https://www.netflix.com/title/80050008,"Neil Patrick Harris, Patrick Warburton, Malina Weissman",,A Series of Unfortunate Events | Theme Song [HD] | Netflix
138624,A Spy Among Friends,Ended,2022-12-08,60,"Follow the defection of notorious British intelligence officer and KGB double agent, Kim Philby, through the lens of his complex relationship with MI6 colleague and close friend, Nicholas Elliott.",6.6,56,"War & Politics, Drama","based on novel or book, cold war, kgb, miniseries, british intelligence",A Spy Among Friends,/jWB27W5tuNiRBJbVIbxI68q0buP.jpg,/bZeDPJdtN0QSeZoTPj4c3JZafZC.jpg,2.5927,en,TV,6,1,https://www.itv.com/watch/a-spy-among-friends/2a7931/2a7931a0006,"Guy Pearce, Damian Lewis, Anna Maxwell Martin",,A Spy Among Friends (MGM+ 2023 Series)- Official Trailer
135385,A Thousand Fangs,Canceled,2021-10-28,0,"An elite commando is on a mission, deep in the jungle, to find and destroy a powerful and mysterious leader.",7.4,186,"Drama, Action & Adventure","monster, jungle, giant monster, military",Mil Colmillos,/tayfazRzkhpyKAhKS6PALXKJUj1.jpg,/wrhMUOxJsJWooqaJdutiXqPvo6w.jpg,1.6243,es,TV,7,1,https://www.hbomax.com/series/urn:hbo:series:GYXg7swqpxsPDwgEAAAJq,"Claudio Cataño, Alejandro Buitrago, Hector Sánchez",,
244326,A Very Royal Scandal,Ended,2024-09-19,0,"Follow Emily Maitlis' professional and personal journey as a Newsnight journalist, leading up to her acclaimed interview with Prince Andrew, in which he explained his friendship with Jeffrey Epstein.",6.4,14,Drama,"sex scandal, prince, interview, royal family, based on true story, british royal family, celebrity interview, prince andrew",A Very Royal Scandal,/wM9BZ7sEkl4n7r6qeaPCeMctzyX.jpg,/uVoFanWZev0SMspGnMycQuUFuJi.jpg,1.4168,en,TV,3,1,https://www.amazon.co.uk/dp/B0DCT7FWN2,"Ruth Wilson, Michael Sheen, Joanna Scanlan",,Official Trailer
239077,A Week Before I Die,Ended,2025-04-03,0,"After losing all hope to live, Jeong Hee-wan unexpectedly reunites with her first love, Kim Ram-woo, who is now a grim reaper, opening a new chapter in her life.",7.0,3,"Sci-Fi & Fantasy, Drama","based on novel or book, romance, grim reaper, romantic fantasy",내가 죽기 일주일 전,/8NQYhJ1tn40bcJGS5n0QBmdHd44.jpg,/wnZeQJ9MJsgBb2edPhhldOp6osi.jpg,9.2435,ko,TV,6,1,,"Gong Myeong, Kim Min-ha, Jung Gun-joo","Choi Ha-na, Kim Hye-young","[내가 죽기 일주일 전] 공명 X 김민하, 설레임 가득한 판타지 로맨스ㅣ티저 예고ㅣTVING | Way Back Love"
261792,AARO -All-domain Anomaly Resolution Office-,Ended,2024-10-09,44,A special investigative unit tackles everything from mysterious disappearances and shadowy figures to eerie supernatural phenomena.,7.8,12,"Drama, Mystery","japan, detective, paranormal phenomena, japanese gods, mystery drama",全領域異常解決室,/eyx0hdkEWfCHmhiWVcogKMd7hVD.jpg,/4N0j4LvqaSCryixxbO2SCusJMbW.jpg,2.1643,ja,TV,10,1,https://www.fujitv.co.jp/zenketsu/,"Alice Hirose, Tatsuya Fujiwara, Fumiyo Kohinata",,
248346,ACMAGAME,Ended,2024-04-07,45,"It is said that if you collect 99 devil's keys, you can have ‍everything in the world. Driven by desire, players risk their lives in the deadly ACMA:GAME. Desperate to trace down who killed his father, Teruasa must put his brains to the ultimate test as the psychological warfare begins.",7.0,1,Mystery,,ACMA:GAME,/eyfGsQmEtapFZMaauYlpRYqstH6.jpg,/5rRtPHCDMUB6sAU2oTWdOrfoFT8.jpg,4.293,ja,TV,10,1,https://www.ntv.co.jp/acmagame,"Shotaro Mamiya, Juri Tanaka, Kotone Furukawa","Tōya Satō, Shunsuke Kariyama, Yoshihiro Izumi",『劇場版ACMA：GAME　最後の鍵』ティザー特報【10/25(金)公開】
42963,AYAKA,Ended,2006-01-13,23,"An anthology of three classic Japanese horror stories: ""Yotsuya Ghost Story"", the story of a wife betrayed by her husband who seeks vengeance even in death; ""Goddess of the Dark Tower"", the story of forbidden love between a goddess and a human; and ""Goblin Cat"", the story of a mysterious cat monster with a vendetta against a certain family.",7.4,14,"Animation, Mystery, Sci-Fi & Fantasy","anthology, japanese folklore, anime, psychological, horror",怪 〜ayakashi〜,/k2ZxUTQyCvqa3IIJ3oyqPZzKLLz.jpg,/qupQSxhEP1ct0Ek1BzjFsvnbFjD.jpg,3.3373,ja,TV,11,1,http://lineup.toei-anim.co.jp/ja/tv/ayakashi/,"Hiroaki Hirata, Mami Koyama, Yuko Nagashima",,
125935,Abbott Elementary,Returning Series,2021-12-07,0,"In this workplace comedy, a group of dedicated, passionate teachers — and a slightly tone-deaf principal — are brought together in a Philadelphia public school where, despite the odds stacked against them, they are determined to help their students succeed in life. Though these incredible public servants may be outnumbered and underfunded, they love what they do — even if they dont love the school districts less-than-stellar attitude toward educating children.",7.463,204,Comedy,"philadelphia, pennsylvania, elementary school, school, mockumentary, public school, sitcom, thoughtful, workplace comedy, elementary school teacher, joyful",Abbott Elementary,/7bZwZ1of6HCUarYoJDIivzk9h2G.jpg,/fUOau1xdpQdJmVWs32IDZlKYYvr.jpg,23.8306,en,TV,70,5,https://abc.com/shows/abbott-elementary,"Quinta Brunson, Tyler James Williams, Sheryl Lee Ralph",,Abbott Elementary ABC Teaser Trailer (HD) comedy series
8246,Acapulco,Ended,1961-02-27,30,Acapulco is an American half-hour adventure series that aired on NBC in 1961. It is notable for providing Telly Savalas with his first regularly recurring role in a television series.,5.0,1,Action & Adventure,"mexico, bodyguard, ex soldier",Acapulco,,,0.9724,en,TV,8,1,,"Telly Savalas, James Coburn, Ralph Taeger",,
202097,Accused,Returning Series,2023-01-22,45,"In this crime anthology series, viewers discover how an ordinary person got caught up in an extraordinary situation, ultimately revealing how one wrong turn leads to another, until its too late to turn back. Told from the defendants point of view, each episode opens in a courtroom on the accused without knowing their crime or how they ended up on trial.",7.5,56,"Crime, Drama","anthology, trial, courtroom, defendant",Accused,/w0zeTmejqPqVw07jVDkeQqJvxqq.jpg,/daVf1WxVes9ZaC6jToZgq9ulqEz.jpg,8.7833,en,TV,23,2,https://www.fox.com/accused/,,,Accused (FOX) Trailer HD
2812,Action,Ended,1999-09-16,30,"Follow the life of Peter Dragon, an egotistic Hollywood movie producer who has built his career on the three pillars of sleazy show business - prostitution, nepotism and dishonesty.",6.5,21,Comedy,,Action,/xTIohs08xedCORLIgOCDOZSpwVy.jpg,/7xdJgEnnuEObR4aBI2j21UVO97E.jpg,2.7969,en,TV,13,1,,"Jay Mohr, Illeana Douglas, Jarrad Paul",Chris Thompson,
249042,Adolescence,Ended,2025-03-13,0,"When a 13-year-old is accused of the murder of a classmate, his family, therapist and the detective in charge are all left asking: what really happened?",7.849,763,"Drama, Crime","england, murder, family relationships, miniseries, parenting, teenage boy, mental health, british school system, aggressive, single take, teenage killer, toxic masculinity, psychological drama, absurd, sentimental, audacious",Adolescence,/tDHWWReefmOOjBCJZUck8cNwssk.jpg,/llZodlkVKRkTdUsiRxvn8h80hhx.jpg,76.4071,en,TV,4,1,https://www.netflix.com/title/81756069,,,The Making Of Adolescence: The One-Shot Explained | Netflix
137467,Adult Trainee,Ended,2021-11-12,38,Three different coming-of-age stories from the point of view of the protagonists about how they deal with their realities in high school at the end of their teenage period as Gen Z.,7.2,29,Comedy,"friendship, school, miniseries, pretend relationship, web series, friends to lovers",어른연습생,/myIFGCAPV2NPdbrdASJCx3hwUQQ.jpg,/sKEF6b8POr9jl3OMlolc2akBgUb.jpg,4.3851,ko,TV,7,1,,"Ryu Ui-hyun, Cho Mi-yeon, Cho Yu-jung","Jeong Hyeong-geon, Yoo Hak-chan",
15260,Adventure Time,Ended,2010-04-05,11,"Unlikely heroes Finn and Jake are buddies who traverse the mystical Land of Ooo. The best of friends, our heroes always find themselves in the middle of escapades. Finn and Jake depend on each other through thick and thin.",8.496,2843,"Animation, Comedy, Sci-Fi & Fantasy","candy, magic, dementia, penguin, vampire, post-apocalyptic future, cartoon, princess, talking dog, dog, adopted brother, wizard, talking animal, ice, bubblegum, comforting",Adventure Time,/qk3eQ8jW4opJ48gFWYUXWaMT4l.jpg,/pe4B3OYBb7qYCdkAz7nKWordbls.jpg,94.6214,en,TV,279,10,http://www.cartoonnetwork.com/video/adventuretime/,"Jeremy Shada, John DiMaggio, Tom Kenny",Pendleton Ward,Adventure Time | Elements Arc TRAILER | Cartoon Network
19544,Afro Samurai,Ended,2007-01-04,25,"In a futuristic Japan where conflicts are settled by the sword, Afro Samurai must avenge his father's murder by challenging a powerful warrior.",7.2,273,"Animation, Action & Adventure, Drama, Sci-Fi & Fantasy","japan, fireworks, anger, anime, 武士阿非：复活, adventure",Afro Samurai,/1wif9a57obZA5N1UujiluoUahkI.jpg,/4MgI4sp5hLdz4ZZ9OieYjHk7y5N.jpg,4.541,en,TV,5,1,,"Samuel L. Jackson, Phil LaMarr, Yuri Lowenthal",Derek Draper,Afro Samurai Trailer
79872,After Life,Ended,2010-11-06,56,"The Class: Life After is a follow-up to the feature film The Class (Klass) and deals with the aftermath of a school shooting. Each one-hour episode focuses on a different character who survived or witnessed the tragic event. There are kids from the class, their parents, the class teacher, a boy who survived the shooting, and finally, one of the culprits in the very last episode.",7.1,7,Drama,"high school, violence in schools",Klass - Elu pärast,/pgKwBa2npoKbKsmEl1WullzBNsG.jpg,/bTUrTlERhOyiz91Ys1LzTborD3S.jpg,2.0914,et,TV,7,1,,,Margit Keerdo-Dawson,
238005,After the Party,Ended,2023-10-29,45,Pennys world implodes when she accuses her husband Phil of a sex crime against her daughters teenage friend and nobody believes her.,6.417,12,Drama,,After the Party,/fPNJFDiFP8r3zoK0P0TodeMxEFO.jpg,/ymixDKht6bDTaLg5dSenoRzRogh.jpg,2.3023,en,TV,6,1,https://tvnz.co.nz/shows/after-the-party,"Robyn Malcolm, Peter Mullan, Elz Carrad",,Official Trailer | After The Party | ABC TV + iview
138501,Agatha All Along,Ended,2024-09-18,0,"Agatha Harkness gathers a coven of witches and sets off down, down, down The Witches' Road.",7.656,731,"Sci-Fi & Fantasy, Mystery","witch, magic, based on comic, dark comedy, spin off, witchcraft, lgbt, dark fantasy, marvel cinematic universe (mcu), mysterious, playful, introspective, provocative, coven, suspenseful, witty, sinister, ambiguous, defiant, sardonic",Agatha All Along,/rwfDv05ck4McdvqdWU2sQVsQV2j.jpg,/tYLXJW1sZQU09VWY1BhSVPKGIwc.jpg,13.8331,en,TV,9,1,https://www.disneyplus.com/series/agatha-all-along/6Nf0RIVHbJnh,"Kathryn Hahn, Joe Locke, Sasheer Zamata",,Best of the Red Carpet
